Date:20150209, table:MarketData_10000001_SH, MaxRecordDate:0, Wind:5146
Date:20150916, table:MarketData_10000340_SH, MaxRecordDate:20150915, Wind:11440
Date:20150917, table:MarketData_10000340_SH, MaxRecordDate:20150916, Wind:12402
Date:20150918, table:MarketData_10000340_SH, MaxRecordDate:20150917, Wind:12708
Date:20150921, table:MarketData_10000340_SH, MaxRecordDate:20150918, Wind:10466
Date:20150922, table:MarketData_10000340_SH, MaxRecordDate:20150921, Wind:3607
Date:20150923, table:MarketData_10000340_SH, MaxRecordDate:20150922, Wind:2499
Date:20150824, table:MarketData_10000341_SH, MaxRecordDate:20150831
Date:20150825, table:MarketData_10000341_SH, MaxRecordDate:20150831
Date:20150826, table:MarketData_10000341_SH, MaxRecordDate:20150831
Date:20150827, table:MarketData_10000341_SH, MaxRecordDate:20150831
Date:20150828, table:MarketData_10000341_SH, MaxRecordDate:20150831
Date:20150831, table:MarketData_10000341_SH, MaxRecordDate:20150831
Date:20150901, table:MarketData_10000341_SH, MaxRecordDate:20150930
Date:20150902, table:MarketData_10000341_SH, MaxRecordDate:20150930
Date:20150907, table:MarketData_10000341_SH, MaxRecordDate:20150930
Date:20150908, table:MarketData_10000341_SH, MaxRecordDate:20150930
Date:20150909, table:MarketData_10000341_SH, MaxRecordDate:20150930
Date:20150910, table:MarketData_10000341_SH, MaxRecordDate:20150930
Date:20150911, table:MarketData_10000341_SH, MaxRecordDate:20150930
Date:20150914, table:MarketData_10000341_SH, MaxRecordDate:20150930
Date:20150915, table:MarketData_10000341_SH, MaxRecordDate:20150930
Date:20150916, table:MarketData_10000341_SH, MaxRecordDate:20150930
Date:20150917, table:MarketData_10000341_SH, MaxRecordDate:20150930
Date:20150918, table:MarketData_10000341_SH, MaxRecordDate:20150930
Date:20150921, table:MarketData_10000341_SH, MaxRecordDate:20150930
Date:20150922, table:MarketData_10000341_SH, MaxRecordDate:20150930
Date:20150923, table:MarketData_10000341_SH, MaxRecordDate:20150930
Date:20150924, table:MarketData_10000341_SH, MaxRecordDate:20150930
Date:20150925, table:MarketData_10000341_SH, MaxRecordDate:20150930
Date:20150928, table:MarketData_10000341_SH, MaxRecordDate:20150930
Date:20150929, table:MarketData_10000341_SH, MaxRecordDate:20150930
Date:20150930, table:MarketData_10000341_SH, MaxRecordDate:20150930
Date:20151008, table:MarketData_10000341_SH, MaxRecordDate:20151030
Date:20151009, table:MarketData_10000341_SH, MaxRecordDate:20151030
Date:20151012, table:MarketData_10000341_SH, MaxRecordDate:20151030
Date:20151013, table:MarketData_10000341_SH, MaxRecordDate:20151030
Date:20151014, table:MarketData_10000341_SH, MaxRecordDate:20151030
Date:20151015, table:MarketData_10000341_SH, MaxRecordDate:20151030
Date:20151016, table:MarketData_10000341_SH, MaxRecordDate:20151030
Date:20151019, table:MarketData_10000341_SH, MaxRecordDate:20151030
Date:20151020, table:MarketData_10000341_SH, MaxRecordDate:20151030
Date:20151021, table:MarketData_10000341_SH, MaxRecordDate:20151030
Date:20151022, table:MarketData_10000341_SH, MaxRecordDate:20151030
Date:20151023, table:MarketData_10000341_SH, MaxRecordDate:20151030
Date:20151026, table:MarketData_10000341_SH, MaxRecordDate:20151030
Date:20151027, table:MarketData_10000341_SH, MaxRecordDate:20151030
Date:20151028, table:MarketData_10000341_SH, MaxRecordDate:20151030
Date:20151029, table:MarketData_10000341_SH, MaxRecordDate:20151030
Date:20151030, table:MarketData_10000341_SH, MaxRecordDate:20151030
Date:20151102, table:MarketData_10000341_SH, MaxRecordDate:20151130
Date:20151103, table:MarketData_10000341_SH, MaxRecordDate:20151130
Date:20151104, table:MarketData_10000341_SH, MaxRecordDate:20151130
Date:20151105, table:MarketData_10000341_SH, MaxRecordDate:20151130
Date:20151106, table:MarketData_10000341_SH, MaxRecordDate:20151130
Date:20151109, table:MarketData_10000341_SH, MaxRecordDate:20151130
Date:20151110, table:MarketData_10000341_SH, MaxRecordDate:20151130
Date:20151111, table:MarketData_10000341_SH, MaxRecordDate:20151130
Date:20151112, table:MarketData_10000341_SH, MaxRecordDate:20151130
Date:20151113, table:MarketData_10000341_SH, MaxRecordDate:20151130
Date:20151116, table:MarketData_10000341_SH, MaxRecordDate:20151130
Date:20151117, table:MarketData_10000341_SH, MaxRecordDate:20151130
Date:20151118, table:MarketData_10000341_SH, MaxRecordDate:20151130
Date:20151119, table:MarketData_10000341_SH, MaxRecordDate:20151130
Date:20151120, table:MarketData_10000341_SH, MaxRecordDate:20151130
Date:20151123, table:MarketData_10000341_SH, MaxRecordDate:20151130
Date:20151124, table:MarketData_10000341_SH, MaxRecordDate:20151130
Date:20151125, table:MarketData_10000341_SH, MaxRecordDate:20151130
Date:20151126, table:MarketData_10000341_SH, MaxRecordDate:20151130
Date:20151127, table:MarketData_10000341_SH, MaxRecordDate:20151130
Date:20151130, table:MarketData_10000341_SH, MaxRecordDate:20151130
Date:20151201, table:MarketData_10000341_SH, MaxRecordDate:20151223
Date:20151202, table:MarketData_10000341_SH, MaxRecordDate:20151223
Date:20151203, table:MarketData_10000341_SH, MaxRecordDate:20151223
Date:20151204, table:MarketData_10000341_SH, MaxRecordDate:20151223
Date:20151207, table:MarketData_10000341_SH, MaxRecordDate:20151223
Date:20151208, table:MarketData_10000341_SH, MaxRecordDate:20151223
Date:20151209, table:MarketData_10000341_SH, MaxRecordDate:20151223
Date:20151210, table:MarketData_10000341_SH, MaxRecordDate:20151223
Date:20151211, table:MarketData_10000341_SH, MaxRecordDate:20151223
Date:20151214, table:MarketData_10000341_SH, MaxRecordDate:20151223
Date:20151215, table:MarketData_10000341_SH, MaxRecordDate:20151223
Date:20151216, table:MarketData_10000341_SH, MaxRecordDate:20151223
Date:20151217, table:MarketData_10000341_SH, MaxRecordDate:20151223
Date:20151218, table:MarketData_10000341_SH, MaxRecordDate:20151223
Date:20151221, table:MarketData_10000341_SH, MaxRecordDate:20151223
Date:20151222, table:MarketData_10000341_SH, MaxRecordDate:20151223
Date:20151223, table:MarketData_10000341_SH, MaxRecordDate:20151223
Date:20150824, table:MarketData_10000342_SH, MaxRecordDate:20150831
Date:20150825, table:MarketData_10000342_SH, MaxRecordDate:20150831
Date:20150826, table:MarketData_10000342_SH, MaxRecordDate:20150831
Date:20150827, table:MarketData_10000342_SH, MaxRecordDate:20150831
Date:20150828, table:MarketData_10000342_SH, MaxRecordDate:20150831
Date:20150831, table:MarketData_10000342_SH, MaxRecordDate:20150831
Date:20150901, table:MarketData_10000342_SH, MaxRecordDate:20150930
Date:20150902, table:MarketData_10000342_SH, MaxRecordDate:20150930
Date:20150907, table:MarketData_10000342_SH, MaxRecordDate:20150930
Date:20150908, table:MarketData_10000342_SH, MaxRecordDate:20150930
Date:20150909, table:MarketData_10000342_SH, MaxRecordDate:20150930
Date:20150910, table:MarketData_10000342_SH, MaxRecordDate:20150930
Date:20150911, table:MarketData_10000342_SH, MaxRecordDate:20150930
Date:20150914, table:MarketData_10000342_SH, MaxRecordDate:20150930
Date:20150915, table:MarketData_10000342_SH, MaxRecordDate:20150930
Date:20150916, table:MarketData_10000342_SH, MaxRecordDate:20150930
Date:20150917, table:MarketData_10000342_SH, MaxRecordDate:20150930
Date:20150918, table:MarketData_10000342_SH, MaxRecordDate:20150930
Date:20150921, table:MarketData_10000342_SH, MaxRecordDate:20150930
Date:20150922, table:MarketData_10000342_SH, MaxRecordDate:20150930
Date:20150923, table:MarketData_10000342_SH, MaxRecordDate:20150930
Date:20150924, table:MarketData_10000342_SH, MaxRecordDate:20150930
Date:20150925, table:MarketData_10000342_SH, MaxRecordDate:20150930
Date:20150928, table:MarketData_10000342_SH, MaxRecordDate:20150930
Date:20150929, table:MarketData_10000342_SH, MaxRecordDate:20150930
Date:20150930, table:MarketData_10000342_SH, MaxRecordDate:20150930
Date:20151008, table:MarketData_10000342_SH, MaxRecordDate:20151030
Date:20151009, table:MarketData_10000342_SH, MaxRecordDate:20151030
Date:20151012, table:MarketData_10000342_SH, MaxRecordDate:20151030
Date:20151013, table:MarketData_10000342_SH, MaxRecordDate:20151030
Date:20151014, table:MarketData_10000342_SH, MaxRecordDate:20151030
Date:20151015, table:MarketData_10000342_SH, MaxRecordDate:20151030
Date:20151016, table:MarketData_10000342_SH, MaxRecordDate:20151030
Date:20151019, table:MarketData_10000342_SH, MaxRecordDate:20151030
Date:20151020, table:MarketData_10000342_SH, MaxRecordDate:20151030
Date:20151021, table:MarketData_10000342_SH, MaxRecordDate:20151030
Date:20151022, table:MarketData_10000342_SH, MaxRecordDate:20151030
Date:20151023, table:MarketData_10000342_SH, MaxRecordDate:20151030
Date:20151026, table:MarketData_10000342_SH, MaxRecordDate:20151030
Date:20151027, table:MarketData_10000342_SH, MaxRecordDate:20151030
Date:20151028, table:MarketData_10000342_SH, MaxRecordDate:20151030
Date:20151029, table:MarketData_10000342_SH, MaxRecordDate:20151030
Date:20151030, table:MarketData_10000342_SH, MaxRecordDate:20151030
Date:20151102, table:MarketData_10000342_SH, MaxRecordDate:20151130
Date:20151103, table:MarketData_10000342_SH, MaxRecordDate:20151130
Date:20151104, table:MarketData_10000342_SH, MaxRecordDate:20151130
Date:20151105, table:MarketData_10000342_SH, MaxRecordDate:20151130
Date:20151106, table:MarketData_10000342_SH, MaxRecordDate:20151130
Date:20151109, table:MarketData_10000342_SH, MaxRecordDate:20151130
Date:20151110, table:MarketData_10000342_SH, MaxRecordDate:20151130
Date:20151111, table:MarketData_10000342_SH, MaxRecordDate:20151130
Date:20151112, table:MarketData_10000342_SH, MaxRecordDate:20151130
Date:20151113, table:MarketData_10000342_SH, MaxRecordDate:20151130
Date:20151116, table:MarketData_10000342_SH, MaxRecordDate:20151130
Date:20151117, table:MarketData_10000342_SH, MaxRecordDate:20151130
Date:20151118, table:MarketData_10000342_SH, MaxRecordDate:20151130
Date:20151119, table:MarketData_10000342_SH, MaxRecordDate:20151130
Date:20151120, table:MarketData_10000342_SH, MaxRecordDate:20151130
Date:20151123, table:MarketData_10000342_SH, MaxRecordDate:20151130
Date:20151124, table:MarketData_10000342_SH, MaxRecordDate:20151130
Date:20151125, table:MarketData_10000342_SH, MaxRecordDate:20151130
Date:20151126, table:MarketData_10000342_SH, MaxRecordDate:20151130
Date:20151127, table:MarketData_10000342_SH, MaxRecordDate:20151130
Date:20151130, table:MarketData_10000342_SH, MaxRecordDate:20151130
Date:20151201, table:MarketData_10000342_SH, MaxRecordDate:20151223
Date:20151202, table:MarketData_10000342_SH, MaxRecordDate:20151223
Date:20151203, table:MarketData_10000342_SH, MaxRecordDate:20151223
Date:20151204, table:MarketData_10000342_SH, MaxRecordDate:20151223
Date:20151207, table:MarketData_10000342_SH, MaxRecordDate:20151223
Date:20151208, table:MarketData_10000342_SH, MaxRecordDate:20151223
Date:20151209, table:MarketData_10000342_SH, MaxRecordDate:20151223
Date:20151210, table:MarketData_10000342_SH, MaxRecordDate:20151223
Date:20151211, table:MarketData_10000342_SH, MaxRecordDate:20151223
Date:20151214, table:MarketData_10000342_SH, MaxRecordDate:20151223
Date:20151215, table:MarketData_10000342_SH, MaxRecordDate:20151223
Date:20151216, table:MarketData_10000342_SH, MaxRecordDate:20151223
Date:20151217, table:MarketData_10000342_SH, MaxRecordDate:20151223
Date:20151218, table:MarketData_10000342_SH, MaxRecordDate:20151223
Date:20151221, table:MarketData_10000342_SH, MaxRecordDate:20151223
Date:20151222, table:MarketData_10000342_SH, MaxRecordDate:20151223
Date:20151223, table:MarketData_10000342_SH, MaxRecordDate:20151223
Date:20150824, table:MarketData_10000343_SH, MaxRecordDate:20150831
Date:20150825, table:MarketData_10000343_SH, MaxRecordDate:20150831
Date:20150826, table:MarketData_10000343_SH, MaxRecordDate:20150831
Date:20150827, table:MarketData_10000343_SH, MaxRecordDate:20150831
Date:20150828, table:MarketData_10000343_SH, MaxRecordDate:20150831
Date:20150831, table:MarketData_10000343_SH, MaxRecordDate:20150831
Date:20150901, table:MarketData_10000343_SH, MaxRecordDate:20150930
Date:20150902, table:MarketData_10000343_SH, MaxRecordDate:20150930
Date:20150907, table:MarketData_10000343_SH, MaxRecordDate:20150930
Date:20150908, table:MarketData_10000343_SH, MaxRecordDate:20150930
Date:20150909, table:MarketData_10000343_SH, MaxRecordDate:20150930
Date:20150910, table:MarketData_10000343_SH, MaxRecordDate:20150930
Date:20150911, table:MarketData_10000343_SH, MaxRecordDate:20150930
Date:20150914, table:MarketData_10000343_SH, MaxRecordDate:20150930
Date:20150915, table:MarketData_10000343_SH, MaxRecordDate:20150930
Date:20150916, table:MarketData_10000343_SH, MaxRecordDate:20150930
Date:20150917, table:MarketData_10000343_SH, MaxRecordDate:20150930
Date:20150918, table:MarketData_10000343_SH, MaxRecordDate:20150930
Date:20150921, table:MarketData_10000343_SH, MaxRecordDate:20150930
Date:20150922, table:MarketData_10000343_SH, MaxRecordDate:20150930
Date:20150923, table:MarketData_10000343_SH, MaxRecordDate:20150930
Date:20150924, table:MarketData_10000343_SH, MaxRecordDate:20150930
Date:20150925, table:MarketData_10000343_SH, MaxRecordDate:20150930
Date:20150928, table:MarketData_10000343_SH, MaxRecordDate:20150930
Date:20150929, table:MarketData_10000343_SH, MaxRecordDate:20150930
Date:20150930, table:MarketData_10000343_SH, MaxRecordDate:20150930
Date:20151008, table:MarketData_10000343_SH, MaxRecordDate:20151030
Date:20151009, table:MarketData_10000343_SH, MaxRecordDate:20151030
Date:20151012, table:MarketData_10000343_SH, MaxRecordDate:20151030
Date:20151013, table:MarketData_10000343_SH, MaxRecordDate:20151030
Date:20151014, table:MarketData_10000343_SH, MaxRecordDate:20151030
Date:20151015, table:MarketData_10000343_SH, MaxRecordDate:20151030
Date:20151016, table:MarketData_10000343_SH, MaxRecordDate:20151030
Date:20151019, table:MarketData_10000343_SH, MaxRecordDate:20151030
Date:20151020, table:MarketData_10000343_SH, MaxRecordDate:20151030
Date:20151021, table:MarketData_10000343_SH, MaxRecordDate:20151030
Date:20151022, table:MarketData_10000343_SH, MaxRecordDate:20151030
Date:20151023, table:MarketData_10000343_SH, MaxRecordDate:20151030
Date:20151026, table:MarketData_10000343_SH, MaxRecordDate:20151030
Date:20151027, table:MarketData_10000343_SH, MaxRecordDate:20151030
Date:20151028, table:MarketData_10000343_SH, MaxRecordDate:20151030
Date:20151029, table:MarketData_10000343_SH, MaxRecordDate:20151030
Date:20151030, table:MarketData_10000343_SH, MaxRecordDate:20151030
Date:20151102, table:MarketData_10000343_SH, MaxRecordDate:20151130
Date:20151103, table:MarketData_10000343_SH, MaxRecordDate:20151130
Date:20151104, table:MarketData_10000343_SH, MaxRecordDate:20151130
Date:20151105, table:MarketData_10000343_SH, MaxRecordDate:20151130
Date:20151106, table:MarketData_10000343_SH, MaxRecordDate:20151130
Date:20151109, table:MarketData_10000343_SH, MaxRecordDate:20151130
Date:20151110, table:MarketData_10000343_SH, MaxRecordDate:20151130
Date:20151111, table:MarketData_10000343_SH, MaxRecordDate:20151130
Date:20151112, table:MarketData_10000343_SH, MaxRecordDate:20151130
Date:20151113, table:MarketData_10000343_SH, MaxRecordDate:20151130
Date:20151116, table:MarketData_10000343_SH, MaxRecordDate:20151130
Date:20151117, table:MarketData_10000343_SH, MaxRecordDate:20151130
Date:20151118, table:MarketData_10000343_SH, MaxRecordDate:20151130
Date:20151119, table:MarketData_10000343_SH, MaxRecordDate:20151130
Date:20151120, table:MarketData_10000343_SH, MaxRecordDate:20151130
Date:20151123, table:MarketData_10000343_SH, MaxRecordDate:20151130
Date:20151124, table:MarketData_10000343_SH, MaxRecordDate:20151130
Date:20151125, table:MarketData_10000343_SH, MaxRecordDate:20151130
Date:20151126, table:MarketData_10000343_SH, MaxRecordDate:20151130
Date:20151127, table:MarketData_10000343_SH, MaxRecordDate:20151130
Date:20151130, table:MarketData_10000343_SH, MaxRecordDate:20151130
Date:20151201, table:MarketData_10000343_SH, MaxRecordDate:20151223
Date:20151202, table:MarketData_10000343_SH, MaxRecordDate:20151223
Date:20151203, table:MarketData_10000343_SH, MaxRecordDate:20151223
Date:20151204, table:MarketData_10000343_SH, MaxRecordDate:20151223
Date:20151207, table:MarketData_10000343_SH, MaxRecordDate:20151223
Date:20151208, table:MarketData_10000343_SH, MaxRecordDate:20151223
Date:20151209, table:MarketData_10000343_SH, MaxRecordDate:20151223
Date:20151210, table:MarketData_10000343_SH, MaxRecordDate:20151223
Date:20151211, table:MarketData_10000343_SH, MaxRecordDate:20151223
Date:20151214, table:MarketData_10000343_SH, MaxRecordDate:20151223
Date:20151215, table:MarketData_10000343_SH, MaxRecordDate:20151223
Date:20151216, table:MarketData_10000343_SH, MaxRecordDate:20151223
Date:20151217, table:MarketData_10000343_SH, MaxRecordDate:20151223
Date:20151218, table:MarketData_10000343_SH, MaxRecordDate:20151223
Date:20151221, table:MarketData_10000343_SH, MaxRecordDate:20151223
Date:20151222, table:MarketData_10000343_SH, MaxRecordDate:20151223
Date:20151223, table:MarketData_10000343_SH, MaxRecordDate:20151223
Date:20150824, table:MarketData_10000344_SH, MaxRecordDate:20150831
Date:20150825, table:MarketData_10000344_SH, MaxRecordDate:20150831
Date:20150826, table:MarketData_10000344_SH, MaxRecordDate:20150831
Date:20150827, table:MarketData_10000344_SH, MaxRecordDate:20150831
Date:20150828, table:MarketData_10000344_SH, MaxRecordDate:20150831
